0.029142, 0.599292
0.033909, 0.599041
0.038673, 0.598752
0.043435, 0.598426
0.048195, 0.598061
0.052951, 0.597659
0.057704, 0.597219
0.062453, 0.596741
0.067199, 0.596225
0.071940, 0.595672
0.076677, 0.595080
0.081408, 0.594452
0.095352, 0.612624
0.090633, 0.613340
0.085908, 0.614019
0.081178, 0.614663
0.076443, 0.615269
0.071704, 0.615840
0.066961, 0.616373
0.062214, 0.616871
0.057463, 0.617331
0.052708, 0.617756
0.047951, 0.618143
0.043190, 0.618494
0.038427, 0.618808
0.033662, 0.619086
0.028895, 0.619326
0.024126, 0.619530
0.019355, 0.619698
0.014584, 0.619828
0.009811, 0.619922
0.005038, 0.619980
0.000265, 0.620000
-0.004508, 0.619984
-0.009281, 0.619931
-0.014054, 0.619841
-0.018825, 0.619714
-0.023596, 0.619551
-0.028365, 0.619351
-0.033133, 0.619114
-0.037898, 0.618841
-0.042661, 0.618531
-0.047422, 0.618184
-0.052180, 0.617800
-0.056935, 0.617380
-0.061686, 0.616924
-0.066434, 0.616430
-0.071178, 0.615901
-0.075917, 0.615335
-0.080653, 0.614732
-0.085383, 0.614093
-0.090108, 0.613417
-0.094828, 0.612705
-0.099542, 0.611957
-0.110277, 0.630428
-0.105572, 0.631233
-0.100861, 0.632002
-0.096145, 0.632737
-0.091423, 0.633437
-0.086696, 0.634101
-0.081965, 0.634730
-0.077228, 0.635323
-0.072488, 0.635882
-0.067743, 0.636405
-0.062995, 0.636892
-0.058243, 0.637344
-0.053488, 0.637761
-0.048730, 0.638142
-0.043969, 0.638488
-0.039206, 0.638798
-0.034440, 0.639073
-0.029673, 0.639312
-0.024904, 0.639515
-0.020134, 0.639683
-0.015362, 0.639816
-0.010590, 0.639912
-0.005817, 0.639974
-0.001043, 0.639999
0.003730, 0.639989
0.008503, 0.639944
0.013276, 0.639862
0.018047, 0.639745
0.022818, 0.639593
0.027588, 0.639405
0.032356, 0.639182
0.037122, 0.638922
0.041887, 0.638628
0.046648, 0.638298
0.051408, 0.637932
0.056164, 0.637531
0.060918, 0.637094
0.065667, 0.636622
0.070414, 0.636115
0.075156, 0.635572
0.079894, 0.634994
0.084628, 0.634380
0.089357, 0.633731
0.094081, 0.633047
0.098800, 0.632328
0.103513, 0.631573
0.108221, 0.630784
0.125166, 0.648023
0.120476, 0.648911
0.115780, 0.649765
0.111078, 0.650586
0.106369, 0.651372
0.101656, 0.652124
0.096937, 0.652842
0.092213, 0.653526
0.087484, 0.654176
0.082750, 0.654792
0.078013, 0.655373
0.073271, 0.655920
0.068525, 0.656433
0.063776, 0.656911
0.059023, 0.657356
0.054267, 0.657765
0.049509, 0.658140
0.044748, 0.658481
0.039984, 0.658788
0.035219, 0.659060
0.030451, 0.659297
0.025682, 0.659500
0.020912, 0.659669
0.016140, 0.659803
0.011368, 0.659902
0.006595, 0.659967
0.001822, 0.659997
-0.002951, 0.659993
-0.007725, 0.659955
-0.012497, 0.659882
-0.017269, 0.659774
-0.022041, 0.659632
-0.026811, 0.659455
-0.031579, 0.659244
-0.036346, 0.658998
-0.041111, 0.658718
-0.045874, 0.658404
-0.050635, 0.658055
-0.055393, 0.657671
-0.060148, 0.657254
-0.064900, 0.656801
-0.069648, 0.656315
-0.074393, 0.655794
-0.079134, 0.655239
-0.083871, 0.654649
-0.088603, 0.654026
-0.093331, 0.653368
-0.098054, 0.652676
-0.102772, 0.651949
-0.107484, 0.651189
-0.112191, 0.650395
-0.116892, 0.649566
-0.121586, 0.648704
-0.135344, 0.666395
-0.130663, 0.667328
-0.125975, 0.668229
-0.121281, 0.669097
-0.116582, 0.669932
-0.111876, 0.670734
-0.107165, 0.671503
-0.102449, 0.672238
-0.097728, 0.672941
-0.093001, 0.673610
-0.088271, 0.674246
-0.083536, 0.674849
-0.078796, 0.675419
-0.074053, 0.675956
-0.069307, 0.676459
-0.064556, 0.676929
-0.059803, 0.677365
-0.055047, 0.677768
-0.050288, 0.678138
-0.045526, 0.678474
-0.040763, 0.678777
-0.035997, 0.679047
-0.031229, 0.679283
-0.026460, 0.679485
-0.021690, 0.679654
-0.016919, 0.679789
-0.012146, 0.679892
-0.007374, 0.679960
-0.002600, 0.679995
0.002173, 0.679997
0.006946, 0.679965
0.011719, 0.679899
0.016491, 0.679800
0.021263, 0.679667
0.026033, 0.679501
0.030802, 0.679302
0.035570, 0.679069
0.040336, 0.678803
0.045100, 0.678503
0.049862, 0.678169
0.054621, 0.677803
0.059377, 0.677403
0.064131, 0.676969
0.068881, 0.676502
0.073628, 0.676002
0.078372, 0.675469
0.083111, 0.674902
0.087847, 0.674302
0.092578, 0.673669
0.097305, 0.673002
0.102026, 0.672302
0.106743, 0.671570
0.111455, 0.670804
0.116161, 0.670005
0.120861, 0.669173
0.125555, 0.668308
0.130243, 0.667410
0.134925, 0.666480
0.145510, 0.684709
0.140838, 0.685686
0.136159, 0.686630
0.131473, 0.687543
0.126782, 0.688423
0.122085, 0.689272
0.117382, 0.690088
0.112673, 0.690872
0.107960, 0.691625
0.103241, 0.692345
0.098517, 0.693033
0.093789, 0.693688
0.089057, 0.694312
0.084320, 0.694903
0.079580, 0.695462
0.074836, 0.695988
0.070088, 0.696482
0.065337, 0.696944
0.060583, 0.697373
0.055826, 0.697770
0.051067, 0.698135
0.046305, 0.698467
0.041541, 0.698766
0.036775, 0.699033
0.032008, 0.699268
0.027239, 0.699470
0.022468, 0.699639
0.017697, 0.699776
0.012925, 0.699881
0.008152, 0.699953
0.003379, 0.699992
-0.001395, 0.699999
-0.006168, 0.699973
-0.010941, 0.699914
-0.015713, 0.699824
-0.020485, 0.699700
-0.025256, 0.699544
-0.030025, 0.699356
-0.034794, 0.699135
-0.039560, 0.698881
-0.044325, 0.698595
-0.049088, 0.698277
-0.053848, 0.697926
-0.058606, 0.697542
-0.063361, 0.697127
-0.068113, 0.696678
-0.072862, 0.696198
-0.077608, 0.695685
-0.082350, 0.695139
-0.087088, 0.694561
-0.091823, 0.693951
-0.096552, 0.693309
-0.101278, 0.692635
-0.105999, 0.691928
-0.110714, 0.691189
-0.115425, 0.690418
-0.120130, 0.689615
-0.124830, 0.688780
-0.129524, 0.687912
-0.134212, 0.687013
-0.138893, 0.686082
-0.143569, 0.685119
-0.148237, 0.684124
-0.155665, 0.702971
-0.151001, 0.703988
-0.146331, 0.704973
-0.141654, 0.705928
-0.136971, 0.706851
-0.132282, 0.707744
-0.127587, 0.708605
-0.122886, 0.709436
-0.118180, 0.710235
-0.113469, 0.711003
-0.108753, 0.711739
-0.104032, 0.712445
-0.099306, 0.713119
-0.094577, 0.713761
-0.089843, 0.714373
-0.085105, 0.714953
-0.080363, 0.715501
-0.075618, 0.716018
-0.070869, 0.716504
-0.066117, 0.716958
-0.061363, 0.717380
-0.056606, 0.717771
-0.051846, 0.718131
-0.047084, 0.718459
-0.042320, 0.718755
-0.037554, 0.719020
-0.032786, 0.719253
-0.028017, 0.719455
-0.023247, 0.719625
-0.018475, 0.719763
-0.013703, 0.719870
-0.008930, 0.719945
-0.004157, 0.719988
0.000616, 0.720000
0.005389, 0.719980
0.010162, 0.719928
0.014935, 0.719845
0.019707, 0.719730
0.024478, 0.719584
0.029248, 0.719406
0.034017, 0.719196
0.038784, 0.718955
0.043550, 0.718682
0.048313, 0.718377
0.053075, 0.718041
0.057834, 0.717674
0.062590, 0.717274
0.067344, 0.716844
0.072095, 0.716381
0.076843, 0.715888
0.081587, 0.715363
0.086328, 0.714806
0.091065, 0.714218
0.095798, 0.713598
0.100527, 0.712948
0.105251, 0.712266
0.109971, 0.711552
0.114686, 0.710807
0.119395, 0.710031
0.124100, 0.709224
0.128799, 0.708386
0.133493, 0.707517
0.138180, 0.706616
0.142862, 0.705684
0.147537, 0.704722
0.152206, 0.703728
0.156868, 0.702704
0.165809, 0.721185
0.161154, 0.722239
0.156492, 0.723264
0.151823, 0.724258
0.147148, 0.725222
0.142467, 0.726156
0.137780, 0.727060
0.133088, 0.727934
0.128390, 0.728777
0.123686, 0.729590
0.118977, 0.730373
0.114264, 0.731125
0.109545, 0.731847
0.104822, 0.732538
0.100095, 0.733199
0.095363, 0.733830
0.090628, 0.734429
0.085888, 0.734999
0.081146, 0.735537
0.076399, 0.736046
0.071650, 0.736523
0.066898, 0.736970
0.062143, 0.737386
0.057385, 0.737772
0.052625, 0.738126
0.047862, 0.738451
0.043098, 0.738744
0.038332, 0.739007
0.033564, 0.739238
0.028795, 0.739440
0.024025, 0.739610
0.019254, 0.739749
0.014481, 0.739858
0.009709, 0.739936
0.004936, 0.739984
0.000162, 0.740000
-0.004611, 0.739986
-0.009384, 0.739940
-0.014157, 0.739865
-0.018929, 0.739758
-0.023700, 0.739620
-0.028471, 0.739452
-0.033240, 0.739253
-0.038008, 0.739023
-0.042774, 0.738763
-0.047538, 0.738471
-0.052301, 0.738149
-0.057061, 0.737797
-0.061819, 0.737413
-0.066574, 0.736999
-0.071327, 0.736554
-0.076076, 0.736079
-0.080823, 0.735573
-0.085566, 0.735036
-0.090305, 0.734469
-0.095041, 0.733871
-0.099773, 0.733243
-0.104501, 0.732584
-0.109224, 0.731895
-0.113943, 0.731175
-0.118657, 0.730425
-0.123366, 0.729644
-0.128070, 0.728833
-0.132768, 0.727992
-0.137461, 0.727121
-0.142149, 0.726219
-0.146830, 0.725287
-0.151506, 0.724325
-0.156175, 0.723332
-0.160837, 0.722310
-0.165493, 0.721257
-0.170142, 0.720175
-0.175944, 0.739354
-0.171296, 0.740444
-0.166643, 0.741505
-0.161982, 0.742537
-0.157315, 0.743540
-0.152642, 0.744513
-0.147963, 0.745457
-0.143278, 0.746372
-0.138588, 0.747257
-0.133892, 0.748113
-0.129191, 0.748939
-0.124484, 0.749736
-0.119773, 0.750503
-0.115057, 0.751240
-0.110336, 0.751948
-0.105611, 0.752626
-0.100882, 0.753275
-0.096149, 0.753893
-0.091412, 0.754482
-0.086672, 0.755042
-0.081928, 0.755571
-0.077181, 0.756071
-0.072431, 0.756541
-0.067678, 0.756981
-0.062922, 0.757391
-0.058164, 0.757771
-0.053403, 0.758121
-0.048641, 0.758442
-0.043876, 0.758732
-0.039110, 0.758993
-0.034342, 0.759224
-0.029573, 0.759424
-0.024803, 0.759595
-0.020032, 0.759736
-0.015260, 0.759847
-0.010487, 0.759928
-0.005714, 0.759979
-0.000941, 0.759999
0.003833, 0.759990
0.008606, 0.759951
0.013379, 0.759882
0.018151, 0.759783
0.022922, 0.759654
0.027693, 0.759495
0.032463, 0.759306
0.037231, 0.759088
0.041998, 0.758839
0.046763, 0.758560
0.051526, 0.758251
0.056288, 0.757913
0.061047, 0.757544
0.065803, 0.757146
0.070558, 0.756718
0.075309, 0.756260
0.080057, 0.755772
0.084802, 0.755254
0.089544, 0.754706
0.094282, 0.754129
0.099017, 0.753522
0.103748, 0.752885
0.108474, 0.752219
0.113197, 0.751523
0.117914, 0.750797
0.122628, 0.750042
0.127336, 0.749257
0.132039, 0.748442
0.136737, 0.747598
0.141430, 0.746725
0.146117, 0.745822
0.150799, 0.744889
0.155474, 0.743927
0.160143, 0.742936
0.164806, 0.741916
0.169463, 0.740866
0.174113, 0.739787
0.178755, 0.738679
0.186068, 0.757482
0.181429, 0.758606
0.176783, 0.759702
0.172131, 0.760770
0.167472, 0.761809
0.162807, 0.762820
0.158136, 0.763802
0.153458, 0.764755
0.148776, 0.765680
0.144087, 0.766576
0.139393, 0.767443
0.134694, 0.768282
0.129990, 0.769092
0.125281, 0.769873
0.120567, 0.770625
0.115849, 0.771349
0.111127, 0.772043
0.106400, 0.772709
0.101669, 0.773346
0.096935, 0.773953
0.092197, 0.774532
0.087455, 0.775082
0.082710, 0.775602
0.077962, 0.776094
0.073211, 0.776557
0.068458, 0.776990
0.063702, 0.777394
0.058943, 0.777770
0.054182, 0.778116
0.049420, 0.778433
0.044655, 0.778721
0.039889, 0.778979
0.035121, 0.779209
0.030352, 0.779409
0.025581, 0.779580
0.020810, 0.779722
0.016038, 0.779835
0.011266, 0.779919
0.006493, 0.779973
0.001719, 0.779998
-0.003054, 0.779994
-0.007827, 0.779961
-0.012600, 0.779898
-0.017373, 0.779807
-0.022144, 0.779686
-0.026915, 0.779535
-0.031685, 0.779356
-0.036454, 0.779148
-0.041222, 0.778910
-0.045987, 0.778643
-0.050752, 0.778347
-0.055514, 0.778022
-0.060274, 0.777668
-0.065032, 0.777284
-0.069787, 0.776872
-0.074540, 0.776430
-0.079290, 0.775959
-0.084037, 0.775460
-0.088781, 0.774931
-0.093522, 0.774373
-0.098259, 0.773786
-0.102993, 0.773170
-0.107722, 0.772526
-0.112448, 0.771852
-0.117169, 0.771149
-0.121886, 0.770418
-0.126598, 0.769658
-0.131306, 0.768868
-0.136009, 0.768051
-0.140706, 0.767204
-0.145399, 0.766328
-0.150086, 0.765424
-0.154767, 0.764491
-0.159442, 0.763530
-0.164112, 0.762540
-0.168775, 0.761521
-0.173432, 0.760474
-0.178083, 0.759399
-0.182727, 0.758295
-0.187364, 0.757162
-0.196183, 0.775572
-0.191552, 0.776729
-0.186914, 0.777858
-0.182270, 0.778959
-0.177619, 0.780033
-0.172961, 0.781079
-0.168298, 0.782097
-0.163628, 0.783087
-0.158953, 0.784050
-0.154272, 0.784984
-0.149586, 0.785891
-0.144894, 0.786769
-0.140197, 0.787620
-0.135495, 0.788442
-0.130788, 0.789237
-0.126077, 0.790003
-0.121361, 0.790741
-0.116641, 0.791451
-0.111916, 0.792133
-0.107188, 0.792787
-0.102456, 0.793412
-0.097720, 0.794009
-0.092981, 0.794578
-0.088238, 0.795119
-0.083492, 0.795631
-0.078743, 0.796115
-0.073992, 0.796571
-0.069238, 0.796998
-0.064481, 0.797397
-0.059722, 0.797768
-0.054961, 0.798110
-0.050198, 0.798424
-0.045433, 0.798709
-0.040667, 0.798966
-0.035899, 0.799194
-0.031130, 0.799394
-0.026360, 0.799566
-0.021588, 0.799709
-0.016816, 0.799823
-0.012044, 0.799909
-0.007271, 0.799967
-0.002498, 0.799996
0.002276, 0.799997
0.007049, 0.799969
0.011822, 0.799913
0.016594, 0.799828
0.021366, 0.799715
0.026138, 0.799573
0.030908, 0.799403
0.035677, 0.799204
0.040445, 0.798977
0.045212, 0.798721
0.049976, 0.798437
0.054740, 0.798125
0.059501, 0.797784
0.064260, 0.797415
0.069016, 0.797017
0.073771, 0.796591
0.078522, 0.796137
0.083271, 0.795654
0.088017, 0.795143
0.092760, 0.794604
0.097499, 0.794036
0.102235, 0.793441
0.106968, 0.792816
0.111696, 0.792164
0.116421, 0.791484
0.121141, 0.790775
0.125857, 0.790038
0.130569, 0.789273
0.135276, 0.788480
0.139978, 0.787659
0.144675, 0.786809
0.149367, 0.785932
0.154054, 0.785027
0.158735, 0.784094
0.163411, 0.783133
0.168081, 0.782144
0.172744, 0.781127
0.177402, 0.780082
0.182053, 0.779010
0.186698, 0.777910
0.191336, 0.776782
0.195968, 0.775627
0.206289, 0.793628
0.201666, 0.794815
0.197036, 0.795975
0.192399, 0.797109
0.187756, 0.798215
0.183106, 0.799295
0.178450, 0.800347
0.173788, 0.801372
0.169120, 0.802370
0.164447, 0.803341
0.159768, 0.804285
0.155083, 0.805201
0.150393, 0.806090
0.145699, 0.806952
0.140999, 0.807787
0.136294, 0.808594
0.131585, 0.809373
0.126871, 0.810126
0.122153, 0.810851
0.117431, 0.811548
0.112705, 0.812218
0.107975, 0.812860
0.103242, 0.813475
0.098504, 0.814062
0.093764, 0.814622
0.089020, 0.815154
0.084274, 0.815658
0.079524, 0.816135
0.074772, 0.816584
0.070018, 0.817005
0.065260, 0.817399
0.060501, 0.817765
0.055740, 0.818103
0.050977, 0.818414
0.046212, 0.818697
0.041445, 0.818952
0.036677, 0.819179
0.031908, 0.819379
0.027138, 0.819551
0.022367, 0.819695
0.017595, 0.819811
0.012822, 0.819900
0.008049, 0.819960
0.003276, 0.819993
-0.001497, 0.819999
-0.006270, 0.819976
-0.011044, 0.819926
-0.015816, 0.819847
-0.020588, 0.819741
-0.025360, 0.819608
-0.030130, 0.819446
-0.034900, 0.819257
-0.039668, 0.819040
-0.044435, 0.818795
-0.049201, 0.818523
-0.053965, 0.818222
-0.058727, 0.817894
-0.063487, 0.817539
-0.068245, 0.817155
-0.073001, 0.816744
-0.077754, 0.816305
-0.082504, 0.815839
-0.087252, 0.815345
-0.091997, 0.814823
-0.096738, 0.814274
-0.101477, 0.813697
-0.106211, 0.813092
-0.110943, 0.812460
-0.115670, 0.811801
-0.120394, 0.811114
-0.125113, 0.810399
-0.129829, 0.809657
-0.134540, 0.808888
-0.139246, 0.808091
-0.143948, 0.807266
-0.148644, 0.806415
-0.153336, 0.805536
-0.158023, 0.804630
-0.162704, 0.803696
-0.167379, 0.802735
-0.172049, 0.801747
-0.176714, 0.800732
-0.181372, 0.799690
-0.186024, 0.798621
-0.190669, 0.797524
-0.195309, 0.796401
-0.199941, 0.795251
-0.204567, 0.794073
-0.211771, 0.812867
-0.207149, 0.814057
-0.202520, 0.815221
-0.197884, 0.816359
-0.193242, 0.817470
-0.188593, 0.818555
-0.183939, 0.819614
-0.179278, 0.820646
-0.174612, 0.821651
-0.169940, 0.822630
-0.165263, 0.823583
-0.160580, 0.824508
-0.155892, 0.825408
-0.151199, 0.826280
-0.146502, 0.827126
-0.141799, 0.827945
-0.137092, 0.828737
-0.132381, 0.829503
-0.127665, 0.830242
-0.122945, 0.830954
-0.118221, 0.831639
-0.113493, 0.832298
-0.108762, 0.832929
-0.104027, 0.833534
-0.099289, 0.834111
-0.094547, 0.834662
-0.089803, 0.835186
-0.085055, 0.835683
-0.080305, 0.836153
-0.075552, 0.836595
-0.070797, 0.837011
-0.066040, 0.837400
-0.061280, 0.837762
-0.056519, 0.838096
-0.051755, 0.838404
-0.046990, 0.838685
-0.042223, 0.838938
-0.037456, 0.839165
-0.032686, 0.839364
-0.027916, 0.839536
-0.023145, 0.839681
-0.018373, 0.839799
-0.013601, 0.839890
-0.008828, 0.839954
-0.004055, 0.839990
0.000719, 0.840000
0.005492, 0.839982
0.010265, 0.839937
0.015038, 0.839865
0.019810, 0.839766
0.024582, 0.839640
0.029353, 0.839487
0.034123, 0.839307
0.038892, 0.839099
0.043659, 0.838865
0.048425, 0.838603
0.053190, 0.838314
0.057953, 0.837998
0.062714, 0.837656
0.067473, 0.837286
0.072230, 0.836889
0.076984, 0.836465
0.081736, 0.836014
0.086485, 0.835536
0.091232, 0.835031
0.095975, 0.834499
0.100716, 0.833940
0.105453, 0.833354
0.110187, 0.832742
0.114917, 0.832102
0.119644, 0.831436
0.124367, 0.830742
0.129085, 0.830022
0.133800, 0.829275
0.138510, 0.828502
0.143216, 0.827701
0.147917, 0.826874
0.152613, 0.826020
0.157305, 0.825140
0.161991, 0.824232
0.166672, 0.823298
0.171348, 0.822338
0.176018, 0.821351
0.180683, 0.820338
0.185341, 0.819298
0.189994, 0.818231
0.194640, 0.817138
0.199281, 0.816019
0.203915, 0.814874
0.208542, 0.813702
0.213162, 0.812503
0.221869, 0.830888
0.217254, 0.832106
0.212632, 0.833299
0.208003, 0.834467
0.203369, 0.835608
0.198727, 0.836724
0.194080, 0.837814
0.189427, 0.838879
0.184768, 0.839917
0.180103, 0.840930
0.175433, 0.841916
0.170758, 0.842877
0.166077, 0.843812
0.161391, 0.844721
0.156700, 0.845603
0.152004, 0.846460
0.147303, 0.847291
0.142598, 0.848095
0.137889, 0.848874
0.133175, 0.849626
0.128457, 0.850352
0.123736, 0.851052
0.119010, 0.851726
0.114281, 0.852373
0.109548, 0.852994
0.104812, 0.853589
0.100073, 0.854158
0.095330, 0.854700
0.090585, 0.855216
0.085837, 0.855706
0.081086, 0.856169
0.076333, 0.856606
0.071577, 0.857016
0.066819, 0.857400
0.062059, 0.857758
0.057297, 0.858089
0.052534, 0.858394
0.047768, 0.858672
0.043002, 0.858924
0.038234, 0.859150
0.033465, 0.859349
0.028694, 0.859521
0.023923, 0.859667
0.019151, 0.859787
0.014379, 0.859880
0.009606, 0.859946
0.004833, 0.859986
0.000060, 0.860000
-0.004714, 0.859987
-0.009487, 0.859948
-0.014260, 0.859882
-0.019032, 0.859789
-0.023804, 0.859671
-0.028575, 0.859525
-0.033345, 0.859353
-0.038115, 0.859155
-0.042883, 0.858930
-0.047649, 0.858679
-0.052415, 0.858401
-0.057178, 0.858097
-0.061940, 0.857767
-0.066700, 0.857410
-0.071458, 0.857026
-0.076214, 0.856616
-0.080967, 0.856180
-0.085718, 0.855718
-0.090466, 0.855229
-0.095212, 0.854713
-0.099954, 0.854172
-0.104693, 0.853604
-0.109430, 0.853009
-0.114162, 0.852389
-0.118892, 0.851742
-0.123617, 0.851069
-0.128339, 0.850370
-0.133057, 0.849645
-0.137771, 0.848893
-0.142480, 0.848115
-0.147186, 0.847311
-0.151886, 0.846481
-0.156582, 0.845625
-0.161273, 0.844743
-0.165959, 0.843835
-0.170641, 0.842901
-0.175316, 0.841941
-0.179987, 0.840955
-0.184652, 0.839943
-0.189311, 0.838905
-0.193964, 0.837841
-0.198611, 0.836752
-0.203253, 0.835637
-0.207887, 0.834496
-0.212516, 0.833329
-0.217138, 0.832136
-0.221753, 0.830918
-0.227350, 0.850125
-0.222736, 0.851345
-0.218114, 0.852541
-0.213487, 0.853712
-0.208853, 0.854857
-0.204213, 0.855977
-0.199567, 0.857072
-0.194915, 0.858142
-0.190257, 0.859187
-0.185594, 0.860206
-0.180926, 0.861200
-0.176252, 0.862169
-0.171572, 0.863112
-0.166888, 0.864030
-0.162199, 0.864923
-0.157505, 0.865790
-0.152806, 0.866632
-0.148103, 0.867448
-0.143396, 0.868238
-0.138684, 0.869003
-0.133969, 0.869743
-0.129249, 0.870457
-0.124526, 0.871145
-0.119798, 0.871808
-0.115068, 0.872444
-0.110334, 0.873056
-0.105597, 0.873641
-0.100856, 0.874201
-0.096113, 0.874736
-0.091367, 0.875244
-0.086618, 0.875727
-0.081866, 0.876184
-0.077113, 0.876615
-0.072356, 0.877020
-0.067598, 0.877400
-0.062838, 0.877754
-0.058076, 0.878082
-0.053312, 0.878384
-0.048547, 0.878660
-0.043780, 0.878910
-0.039012, 0.879135
-0.034243, 0.879334
-0.029473, 0.879506
-0.024702, 0.879653
-0.019930, 0.879774
-0.015157, 0.879869
-0.010385, 0.879939
-0.005611, 0.879982
-0.000838, 0.880000
0.003935, 0.879991
0.008708, 0.879957
0.013481, 0.879897
0.018254, 0.879811
0.023026, 0.879699
0.027797, 0.879561
0.032568, 0.879397
0.037337, 0.879208
0.042106, 0.878992
0.046873, 0.878751
0.051639, 0.878484
0.056403, 0.878191
0.061166, 0.877872
0.065927, 0.877527
0.070686, 0.877157
0.075443, 0.876760
0.080197, 0.876338
0.084949, 0.875890
0.089699, 0.875416
0.094446, 0.874917
0.099191, 0.874392
0.103932, 0.873841
0.108671, 0.873264
0.113406, 0.872662
0.118138, 0.872034
0.122866, 0.871380
0.127591, 0.870701
0.132312, 0.869996
0.137029, 0.869266
0.141742, 0.868510
0.146451, 0.867728
0.151155, 0.866921
0.155856, 0.866088
0.160551, 0.865230
0.165242, 0.864347
0.169928, 0.863438
0.174609, 0.862503
0.179285, 0.861543
0.183955, 0.860558
0.188620, 0.859548
0.193280, 0.858512
0.197934, 0.857451
0.202582, 0.856365
0.207224, 0.855253
0.211860, 0.854117
0.216490, 0.852955
0.221113, 0.851768
0.225730, 0.850556
0.230341, 0.849319
0.237439, 0.868114
0.232832, 0.869362
0.228218, 0.870584
0.223597, 0.871782
0.218970, 0.872956
0.214337, 0.874105
0.209698, 0.875229
0.205053, 0.876329
0.200403, 0.877405
0.195746, 0.878455
0.191085, 0.879481
0.186417, 0.880482
0.181745, 0.881458
0.177067, 0.882410
0.172385, 0.883337
0.167698, 0.884238
0.163006, 0.885115
0.158309, 0.885967
0.153608, 0.886795
0.148902, 0.887597
0.144193, 0.888374
0.139479, 0.889126
0.134761, 0.889854
0.130040, 0.890556
0.125315, 0.891233
0.120586, 0.891885
0.115854, 0.892512
0.111119, 0.893114
0.106381, 0.893691
0.101639, 0.894242
0.096895, 0.894769
0.092148, 0.895270
0.087399, 0.895746
0.082647, 0.896197
0.077892, 0.896623
0.073136, 0.897023
0.068377, 0.897399
0.063617, 0.897749
0.058855, 0.898074
0.054091, 0.898373
0.049325, 0.898647
0.044558, 0.898896
0.039790, 0.899120
0.035021, 0.899318
0.030251, 0.899491
0.025480, 0.899639
0.020708, 0.899762
0.015936, 0.899859
0.011163, 0.899931
0.006390, 0.899977
0.001617, 0.899999
-0.003157, 0.899994
-0.007930, 0.899965
-0.012703, 0.899910
-0.017476, 0.899830
-0.022248, 0.899725
-0.027019, 0.899594
-0.031790, 0.899438
-0.036560, 0.899257
-0.041329, 0.899051
-0.046097, 0.898819
-0.050863, 0.898562
-0.055628, 0.898279
-0.060391, 0.897972
-0.065153, 0.897639
-0.069913, 0.897280
-0.074671, 0.896897
-0.079427, 0.896488
-0.084180, 0.896055
-0.088932, 0.895595
-0.093680, 0.895111
-0.098426, 0.894602
-0.103170, 0.894067
-0.107910, 0.893507
-0.112647, 0.892922
-0.117382, 0.892312
-0.122112, 0.891677
-0.126840, 0.891017
-0.131564, 0.890332
-0.136284, 0.889622
-0.141000, 0.888886
-0.145713, 0.888126
-0.150421, 0.887341
-0.155125, 0.886530
-0.159825, 0.885695
-0.164520, 0.884835
-0.169211, 0.883950
-0.173896, 0.883040
